Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
74253,74253,74253,74253,190,TRANSPORTER CHIEF,"Anywhere you say, Commander.",65   INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74254,74254,74254,74254,191,WORF,"I am acquainted with the Yamato, Commander. Recommend the Aft Station of their bridge. When in doubt, surprise them.",65   INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74255,74255,74255,74255,192,RIKER,Them? Who's them?,65   INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74256,74256,74256,74256,193,WORF,Whoever may be there.,65   INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74257,74257,74257,74257,194,RIKER,Sensors show no life signs.,65   INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74258,74258,74258,74258,195,WORF,"Still, the tactic is sound.",65   INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74259,74259,74259,74259,196,RIKER,Agreed. Aft Station.,65   INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74260,74260,74260,74260,197,TRANSPORTER CHIEF,"Aye, sir.",65   INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74261,74261,74261,74261,198,RIKER,"Phasers on stun, Lieutenant Worf.",65   INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74262,74262,74262,74262,199,RIKER,(continuing; to Transporter Chief) Energize.,65   INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74263,74263,74263,74263,200,RIKER,This isn't the bridge.,66   INT. USS YAMATO - CORRIDOR (OPTICAL),USS YAMATO - CORRIDOR,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74264,74264,74264,74264,201,RIKER,No -- don't fire.,66   INT. USS YAMATO - CORRIDOR (OPTICAL),USS YAMATO - CORRIDOR,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74265,74265,74265,74265,202,WORF,I heard you screaming. I was coming to help.,66   INT. USS YAMATO - CORRIDOR (OPTICAL),USS YAMATO - CORRIDOR,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74266,74266,74266,74266,203,RIKER,Help me? But I heard you cry out.,66   INT. USS YAMATO - CORRIDOR (OPTICAL),USS YAMATO - CORRIDOR,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74267,74267,74267,74267,204,RIKER,"(touches his communicator) Transporter Chief, where do you show us over here?",66   INT. USS YAMATO - CORRIDOR (OPTICAL),USS YAMATO - CORRIDOR,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74268,74268,74268,74268,205,TRANSPORTER CHIEF,We show... as approximately...,66   INT. USS YAMATO - CORRIDOR (OPTICAL),USS YAMATO - CORRIDOR,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74269,74269,74269,74269,206,RIKER,"Captain, do you read me?...",66   INT. USS YAMATO - CORRIDOR (OPTICAL),USS YAMATO - CORRIDOR,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74270,74270,74270,74270,207,RIKER,... having difficulties...,67   INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74271,74271,74271,74271,208,PICARD,"Number One, come in!",67   INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74272,74272,74272,74272,209,PICARD,"Transporter Room, this is the captain. We are out of contact with the away team. Beam them back, immediately.",67   INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74273,74273,74273,74273,210,TRANSPORTER CHIEF,I have lost the lock on them.,67   INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74274,74274,74274,74274,211,WORF,"Nothing on my communicator, sir.",68   INT. USS YAMATO - CORRIDOR,USS YAMAT,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74275,74275,74275,74275,212,WORF,"Computer, on.",68   INT. USS YAMATO - CORRIDOR,USS YAMAT,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74276,74276,74276,74276,213,RIKER,Let's find a turbolift to the bridge.,68   INT. USS YAMATO - CORRIDOR,USS YAMAT,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74277,74277,74277,74277,214,PICARD,Transporter Room -- have you been able to establish a lock?,70   INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74278,74278,74278,74278,215,PICARD,Initiate full check -- all systems.,70   INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74279,74279,74279,74279,216,GEORDI,"Engineering section, report. What is our situation?",70   INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74280,74280,74280,74280,217,RIKER,"This isn't a Federation ship. The walls are not tritanium... close, but it's a material beyond our technology. (he then leads the way to the turbolift) Let's get to the bridge. Somewhere there must be an answer to all of this.",A84	INT. USS YAMATO - CORRIDOR,USS YAMAT,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74281,74281,74281,74281,218,RIKER,Wait -- if you go through there... where will you be?,B84	INT. USS YAMATO - MAIN BRIDGE,USS YAMAT,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74282,74282,74282,74282,219,WORF,On the bridge.,B84	INT. USS YAMATO - MAIN BRIDGE,USS YAMAT,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74283,74283,74283,74283,220,RIKER,But we are on the bridge.,B84	INT. USS YAMATO - MAIN BRIDGE,USS YAMAT,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74284,74284,74284,74284,221,WORF,Should I continue?,B84	INT. USS YAMATO - MAIN BRIDGE,USS YAMAT,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74285,74285,74285,74285,222,RIKER,Yes -- move out. Let's see what happens.,B84	INT. USS YAMATO - MAIN BRIDGE,USS YAMAT,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74286,74286,74286,74286,223,WORF,Is it the same bridge?,B84	INT. USS YAMATO - MAIN BRIDGE,USS YAMAT,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74287,74287,74287,74287,224,RIKER,... Or did we just step from one bridge to another bridge?,B84	INT. USS YAMATO - MAIN BRIDGE,USS YAMAT,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74288,74288,74288,74288,225,DATA,Captain! I have a star fix.,C84A	INT. ENTERPRISE - MAIN BRIDGE (OPTICAL),ENTERPRISE - MAIN BRIDGE,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74289,74289,74289,74289,226,PICARD,On screen.,C84A	INT. ENTERPRISE - MAIN BRIDGE (OPTICAL),ENTERPRISE - MAIN BRIDGE,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74290,74290,74290,74290,227,WESLEY,"It's an opening, sir.",C84A	INT. ENTERPRISE - MAIN BRIDGE (OPTICAL),ENTERPRISE - MAIN BRIDGE,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74291,74291,74291,74291,228,DATA,"Confirm, navigation is possible.",C84A	INT. ENTERPRISE - MAIN BRIDGE (OPTICAL),ENTERPRISE - MAIN BRIDGE,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74292,74292,74292,74292,229,WESLEY,Should I set a course?,C84A	INT. ENTERPRISE - MAIN BRIDGE (OPTICAL),ENTERPRISE - MAIN BRIDGE,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74293,74293,74293,74293,230,PICARD,Transporter Room. Do you have a fix on the away team?,C84A	INT. ENTERPRISE - MAIN BRIDGE (OPTICAL),ENTERPRISE - MAIN BRIDGE,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74294,74294,74294,74294,231,TRANSPORTER CHIEF,Negative.,C84A	INT. ENTERPRISE - MAIN BRIDGE (OPTICAL),ENTERPRISE - MAIN BRIDGE,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74295,74295,74295,74295,232,WORF ,Commander.,D84	INT. USS YAMATO BRIDGE - WORF,USS YAMATO BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74296,74296,74296,74296,233,WORF,"At ease, Lieutenant! At EASE!",D84	INT. USS YAMATO BRIDGE - WORF,USS YAMATO BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74297,74297,74297,74297,234,DATA,The star fix is fading.,G84	INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74298,74298,74298,74298,235,PICARD,"Haskell, lock on to the Yamato with the tractor beam. We leave together.",G84	INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74299,74299,74299,74299,236,HASKELL,I can't make the lock.,G84	INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74300,74300,74300,74300,237,DATA,Captain. The star fix is fading.,G84	INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74301,74301,74301,74301,238,PICARD,"Let it go, Data.",G84	INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74302,74302,74302,74302,239,HASKELL,"But, sir, we can get out.",G84	INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74303,74303,74303,74303,240,PICARD,Let it go.,G84	INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74304,74304,74304,74304,241,TRANSPORTER CHIEF,"Bridge, I've re-established contact with the away team.",G84	INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74305,74305,74305,74305,242,WESLEY,"The Yamato's beginning to fade out, Captain.",G84	INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74306,74306,74306,74306,243,RIKER,"Come in, come in Enterprise.",85   INT. USS YAMATO - MAIN BRIDGE,USS YAMAT,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74307,74307,74307,74307,244,TRANSPORTER CHIEF,"Hold position, away team. I've got you. We are bringing you home!",85   INT. USS YAMATO - MAIN BRIDGE,USS YAMAT,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74308,74308,74308,74308,245,PICARD,"Transporter Room, hurry!",86   INT. ENTERPRISE - MAIN BRIDGE (OPTICAL),ENTERPRISE - MAIN BRIDGE,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74309,74309,74309,74309,246,WESLEY,"Captain, it's almost gone.",86   INT. ENTERPRISE - MAIN BRIDGE (OPTICAL),ENTERPRISE - MAIN BRIDGE,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74310,74310,74310,74310,247,RIKER,What the hell's going on?,87B  INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74311,74311,74311,74311,248,PICARD,"Are you all right, Number One?",87B  INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74312,74312,74312,74312,249,RIKER,"Yes, but I've had it. Let's put all this technology and computers to work -- figure out what's going on -- and get the hell out of here.",87B  INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74313,74313,74313,74313,250,RIKER,"A ship that was almost the Yamato, existing in a ""hole in space,"" no crew aboard -- what's the purpose?",88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74314,74314,74314,74314,251,DATA,"Add to it an attack by a nonexistent Romulan vessel, it does suggest an interesting question: ""Was our away team even over there?""",88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74315,74315,74315,74315,252,RIKER,"If we weren't over there, where the hell were we?",88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74316,74316,74316,74316,253,HASKELL,"Captain, I have re-established the star fix.",88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74317,74317,74317,74317,254,RIKER,Great.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74318,74318,74318,74318,255,RIKER,Set course -- velocity -- warp two.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74319,74319,74319,74319,256,WESLEY,Course and speed set.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74320,74320,74320,74320,257,PICARD,Engage.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74321,74321,74321,74321,258,DATA,I have lost contact.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74322,74322,74322,74322,259,PICARD,What?,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74323,74323,74323,74323,260,HASKELL,The star fix is gone.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74324,74324,74324,74324,261,DATA,"Sir, it is not in the same sector. But another opening has appeared.",88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74325,74325,74325,74325,262,PICARD,On screen.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74326,74326,74326,74326,263,PICARD,Set a course for those stars. Warp six.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74327,74327,74327,74327,264,WESLEY,"Yes, sir -- warp six.",88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74328,74328,74328,74328,265,DATA,I have lost the signal.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74329,74329,74329,74329,266,RIKER,Damn it.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74330,74330,74330,74330,267,PICARD,All stop.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74331,74331,74331,74331,268,DATA,Captain...,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74332,74332,74332,74332,269,PICARD,"I know Data, I can see it.",88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74333,74333,74333,74333,270,RIKER,This game is now wearing very thin.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74334,74334,74334,74334,271,PICARD,"Hold this position. Counselor, you have said you sensed no intelligence behind all of this. You haven't changed in that belief?",88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74335,74335,74335,74335,272,TROI,"I'm not so certain of that now, Captain. I do sense something unusual about all this...",88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74336,74336,74336,74336,273,PICARD,Perhaps a different level of consciousness?,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74337,74337,74337,74337,274,TROI,"An intelligence so vast it eluded me? Yes, perhaps.",88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74338,74338,74338,74338,275,PULASKI,Rats in a maze.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74339,74339,74339,74339,276,TROI,Exactly!,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74340,74340,74340,74340,277,PICARD,Explain.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74341,74341,74341,74341,278,PULASKI,Everything we've been through reminds me of a laboratory experiment. As though something were testing our responses to stimuli.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74342,74342,74342,74342,279,PICARD,Are you suggesting we're in some kind of laboratory?,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74343,74343,74343,74343,280,PULASKI,Yes.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74344,74344,74344,74344,281,WESLEY,"The opening seems closer, Captain.",88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74345,74345,74345,74345,282,PICARD,We're finished with being led about this way.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74346,74346,74346,74346,283,RIKER,"Agreed, Captain. Hold present position.",88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74347,74347,74347,74347,284,TROI,Good. Don't satisfy its curiosity.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74348,74348,74348,74348,285,NAGILUM,Why are you so alarmed when I've gone to such trouble to look just like you?,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74349,74349,74349,74349,286,RIKER,"Return to your position, Lieutenant.",88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74350,74350,74350,74350,287,WORF,Sir... ?,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74351,74351,74351,74351,288,DATA,"Captain, sensors show nothing out there. Absolutely nothing.",88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74352,74352,74352,74352,289,GEORDI,It's a damned ugly nothing.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74353,74353,74353,74353,290,PICARD,I am Captain Jean-Luc Picard of the USS Enterprise. ... representing a Federation of planets in this part of the galaxy. Can you identify whoever or whatever you are?,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74354,74354,74354,74354,291,NAGILUM,NAGILUM!,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74355,74355,74355,74355,292,GEORDI,"Speaks right out for something your sensors say isn't there, Data.",88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74356,74356,74356,74356,293,PICARD,We've still no idea of what you represent.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74357,74357,74357,74357,294,NAGILUM,"""Data.""",88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74358,74358,74358,74358,295,DATA,Nagilum?,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74359,74359,74359,74359,296,NAGILUM,You are of different construction than the others. Interesting.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74360,74360,74360,74360,297,NAGILUM,Picard... Riker... Geordi... Wesley...,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74361,74361,74361,74361,298,NAGILUM,What are you? Your construction also differs.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74362,74362,74362,74362,299,PULASKI,"My ""construction""... ?",88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74363,74363,74363,74363,300,DATA,Perhaps referring to your gender.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74364,74364,74364,74364,301,PULASKI,"Yes, I see... There are minor differences. I am what we call a ""female.""",88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74365,74365,74365,74365,302,NAGILUM,I understand. The masculine and the feminine.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74366,74366,74366,74366,303,PICARD,It is the way in which we propagate our species.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74367,74367,74367,74367,304,NAGILUM,Please demonstrate how this is accomplished.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74368,74368,74368,74368,305,PULASKI,Not likely.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74369,74369,74369,74369,306,PICARD,"Whatever you are, your actions are not welcome.",88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74370,74370,74370,74370,307,WORF,"Let me put up the shields, sir.",88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74371,74371,74371,74371,308,DATA,"Our sensors do not show anything there, Worf.",88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74372,74372,74372,74372,309,NAGILUM,Your life-form surprises me more and more. Is it also true that you have only a limited existence? Answer!,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74373,74373,74373,74373,310,PICARD,What information do you want? I don't understand the question.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74374,74374,74374,74374,311,NAGILUM,"You exist -- and then you cease to exist. Your minds call it ""death.""",88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74375,74375,74375,74375,312,NAGILUM,How interesting.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74376,74376,74376,74376,313,WORF,Sickbay?,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74377,74377,74377,74377,314,PULASKI,It won't help. The body is already cold.,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
74378,74378,74378,74378,315,PICARD,We cannot allow you to do that! We'll fight you...,88   INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDG,INT.,Where Silence Has Lease,1988-09-27,The Next Generation,128.txt,0.0
